medicamento,descripcion,peso,presentacion,forma_farmacologica,marca,precio,max_price,precio descontado,descuento,promotion,fuente,scrapping_day,detail_url
avapro,Irbesartán 300.0 MG Aurax 2 Pack 28 Tabletas Caja,300.0 mg,28,tabletas,,698.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/irbesartan-300-0-mg/p/000000000070006089
avapro,Irbesartán 150.0 MG Aurax 2 Pack 28 Tabletas Caja,150.0 mg,28,tabletas,,398.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/irbesartan-150-0-mg/p/000000000070006083
avapro,Irbesartán 150.0 MG Aurax 28 Tabletas Frasco,150.0 mg,28,tabletas,,248.0,,,,Programa Club Salud: Acumula 4 y el 5º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/irbesartan-150-0-mg/p/000000000070005237
avapro,Irbesartán 300 MG Aurax 28 Tabletas Frasco,300 mg,28,tabletas,,408.0,,,,Programa Club Salud: Acumula 4 y el 5º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/irbesartan-300-mg/p/000000000060250064
avapro,Avapro 28 Tabletas Caja Irbesartán 300 MG,300 mg,28,tabletas,,3228.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/avapro-28-tabletas-caja/p/000000000007980215
avapro,Avapro 28 Tabletas Caja Irbesartán 150 MG,150 mg,28,tabletas,,2369.5,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/avapro-28-tabletas-caja/p/000000000007980212
cozaar,Losartán 50.0 MG Aurax 30 Comprimidos Caja,50.0 mg,30,comprimidos,,70.0,,35.0,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-0-mg/p/000000000070006922
cozaar,Losartán 100.0 MG Aurax 2 Pack 15 Tabletas Caja,100.0 mg,15,tabletas,,138.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg/p/000000000070005573
cozaar,Losartán 50 MG Aurax 60 Tabletas Caja,50 mg,60,tabletas,,128.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg/p/000000000070004339
cozaar,Losartán 50 MG Aurax 30 Tabletas Caja,50 mg,30,tabletas,,70.0,,35.0,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg/p/000000000070003845
cozaar,Losartán 100.0 MG Aurax 15 Tabletas Caja,100.0 mg,15,tabletas,,88.0,,,,Programa Club Salud: Acumula 4 y el 5º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg/p/000000000070003261
cozaar,Losartán 50.0 MG Aurax 15 Tabletas Caja,50.0 mg,15,tabletas,,54.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-0-mg/p/000000000070003224
cozaar,Cozaar XQ 30 Comprimidos Caja Losartán 100 MG Camsilato de amlodipino 5 MG,100 mg,30,comprimidos,,1309.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-xq-30-comprimidos-caja/p/000000000006890110
cozaar,Cozaar XQ 30 Comprimidos Caja Losartán 50 MG Camsilato de amlodipino 5 MG,50 mg,30,comprimidos,,1182.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-xq-30-comprimidos-caja/p/000000000006890109
cozaar,Cozaar 60 Comprimidos Paquete Losartán 50 MG,50 mg,60,comprimidos,,1521.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-60-comprimidos-paquete/p/000000000006890097
cozaar,Cozaar 30 Comprimidos Caja Losartán 100 MG,100 mg,30,comprimidos,,1864.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-30-comprimidos-caja/p/000000000006890079
cozaar,Cozaar 30 Comprimidos Caja Losartán 50 MG,50 mg,30,comprimidos,,1329.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-30-comprimidos-caja/p/000000000006890018
diovan,Valsartán 80 MG Aurax 30 Comprimidos Caja,80 mg,30,comprimidos,,345.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/v---w---x---y---z/valsartan-80-mg/p/000000000060250035
diovan,Co-Aprovel 28 Tabletas Caja Irbesartán 300 MG Hidroclorotiazida 12.5 MG,300 mg,28,tabletas,,2158.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-28-tabletas-caja/p/000000000007990076
diovan,Co-Aprovel 14 Tabletas Caja Irbesartán 300 MG Hidroclorotiazida 12.5 MG,300 mg,14,tabletas,,1399.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-14-tabletas-caja/p/000000000007990016
diovan,Co-Aprovel 14 Tabletas Caja Irbesartán 150 MG Hidroclorotiazida 12.5 MG,150 mg,14,tabletas,,928.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-14-tabletas-caja/p/000000000007990015
diovan,Co-Aprovel 28 Tableta Caja Irbesartán 150 MG Hidroclorotiazida 12.5 MG,150 mg,28,tab,,1401.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-28-tableta-caja/p/000000000007990014
diovan,Diovan 30 Comprimidos Caja Valsartán 160 MG,160 mg,30,comprimidos,,1356.0,,908.5,33.0%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/d---e---f/diovan-30-comprimidos-caja/p/000000000007080364
diovan,Diovan 30 Comprimidos Caja Valsartán 80 MG,80 mg,30,comprimidos,,996.0,,667.0,33.03%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/d---e---f/diovan-30-comprimidos-caja/p/000000000007080357
diovan,Diovan 14 Comprimidos Caja Valsartán 320 MG,320 mg,14,comprimidos,,968.0,,648.5,33.01%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/d---e---f/diovan-14-comprimidos-caja/p/000000000007080299
diovan,Diovan 14 Comprimidos Caja Valsartán 80 MG,80 mg,14,comprimidos,,575.0,,385.0,33.04%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/d---e---f/diovan-14-comprimidos-caja/p/000000000007080234
diovan,Co-Diovan 30 Tabletas Caja Valsartán 160 MG Hidroclorotiazida 12.5 MG,160 mg,30,tabletas,,1394.0,,933.5,33.03%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-30-tabletas-caja/p/000000000007080390
diovan,Co-Diovan 30 Tableta Frasco Valsartán 160 MG Hidroclorotiazida 25 MG,160 mg,30,tab,,1439.5,,964.0,33.03%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-30-tableta-frasco/p/000000000007080385
diovan,Co-Diovan 30 Tabletas Caja Valsartán 80 MG Hidroclorotiazida 12.5 MG,80 mg,30,tabletas,,1134.0,,759.5,33.02%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-30-tabletas-caja/p/000000000007080384
diovan,Co-Diovan 28 Tabletas Caja Valsartán 320 MG Hidroclorotiazida 25 MG,320 mg,28,tabletas,,1774.0,,1188.5,33.0%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-28-tabletas-caja/p/000000000007080374
diovan,Co-Diovan 28 Tabletas Caja Valsartán 320 MG Hidroclorotiazida 12.5 MG,320 mg,28,tabletas,,1774.0,,1188.5,33.0%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-28-tabletas-caja/p/000000000007080373
diovan,Co-Diovan 14 Tabletas Caja Valsartán 160 MG Hidroclorotiazida 12.5 MG,160 mg,14,tabletas,,745.0,,499.0,33.02%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-14-tabletas-caja/p/000000000007080197
diovan,Co-Diovan 14 Tabletas Frasco Valsartán 80 MG Hidroclorotiazida 12.5 MG,80 mg,14,tabletas,,559.0,,374.5,33.01%,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-diovan-14-tabletas-frasco/p/000000000007080079
legionis,Removere Crema Auxiliar en el Tratamiento y Corrección De Lesiones En La Piel 10 G Crema Tubo,,,,,399.0,,,,,Farmacias San Pablo,03/10/2024,/dermocosmeticos/corporal/tratamientos-para-cicatrices/removere-crema-auxiliar-en-el-tratamiento-y-correccion-de-lesiones-en-la-piel/p/000000000040440029
legionis,Removere Crema Auxiliar en el Tratamiento y Corrección De Lesiones En La Piel 30 G Crema Tarro,,,,,1029.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/dermocosmeticos/corporal/tratamientos-para-cicatrices/removere-crema-auxiliar-en-el-tratamiento-y-correccion-de-lesiones-en-la-piel/p/000000000040440028
telarteq,Telmisartán 80 MG Alpharma 14 Tabletas Caja,80 mg,14,tabletas,,245.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-mg/p/000000000070001933
telarteq,Telmisartán 80 MG Aurax 28 Tabletas Caja,80 mg,28,tabletas,,468.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-mg/p/000000000060290003
telarteq,Telmisartán 40 MG Aurax 28 Tabletas Caja,40 mg,28,tabletas,,260.5,,169.0,35.12%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-40-mg/p/000000000060090040
telarteq,Telmisartán 80.0 MG Hidroclorotiazida 12.5 MG Aurax 2 Pack 28 Tabletas Caja,80.0 mg,28,tabletas,,842.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-0-mg-hidroclorotiazida-12-5-mg/p/000000000070006072
telarteq,Telmisartán 80.0 MG Hidroclorotiazida 12.5 MG Aurax 14 Tabletas Caja,80.0 mg,14,tabletas,,265.0,,132.5,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-0-mg-hidroclorotiazida-12-5-mg/p/000000000070003589
telarteq,Telmisartán 80.0 MG Hidroclorotiazida 12.5 MG Aurax 14 Tabletas Frasco,80.0 mg,14,tabletas,,265.0,,132.5,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-0-mg-hidroclorotiazida-12-5-mg/p/000000000070003463
telarteq,Telmisartán 80.0 MG Hidroclorotiazida 12.5 MG Aurax 28 Tabletas Caja,80.0 mg,28,tabletas,,468.0,,,,Programa Club Salud: Acumula 4 y el 5º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/q---r---s---t/telmisartan-80-0-mg-hidroclorotiazida-12-5-mg/p/000000000070003258
telarteq,Telarteq 30 Tableta Caja Telmisartán 40 MG,40 mg,30,tab,,508.0,,406.0,20.08%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/s---t---u/telarteq-30-tableta-caja/p/000000000003660330
telarteq,Telarteq Urti 14 Tabletas Caja Telmisartán 80 MG Hidroclorotiazida 25 MG,80 mg,14,tabletas,,474.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/s---t---u/telarteq-urti-14-tabletas-caja/p/000000000003660325
telarteq,Telarteq Urti 28 Tabletas Caja Telmisartán 80 MG Hidroclorotiazida 12.5 MG,80 mg,28,tabletas,,756.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/s---t---u/telarteq-urti-28-tabletas-caja/p/000000000003660323
telarteq,Telarteq 30 Tableta Caja Telmisartán 80 MG,80 mg,30,tab,,648.0,,518.0,20.06%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/s---t---u/telarteq-30-tableta-caja/p/000000000003660313
avalide,Avalide 28 Tabletas Caja Irbesartán 150 MG Hidroclorotiazida 12.5 MG,150 mg,28,tabletas,,2634.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/avalide-28-tabletas-caja/p/000000000007980209
hyzaar,Losartán 100.0 MG Hidroclorotiazida 12.5 MG Co-Tarsan 15 Comprimidos Caja,100.0 mg,15,comprimidos,,141.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg-hidroclorotiazida-12-5-mg/p/000000000070004634
hyzaar,Losartán 50 MG Hidrocloratiazida 12.5 MG Aurax 30 Tabletas Caja,50 mg,30,tabletas,,128.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg-hidrocloratiazida-12-5-mg/p/000000000070004067
hyzaar,Hyzaar 30 + 30 30 Comprimidos Caja Losartán 50 MG Hidroclorotiazida 12.5 MG,50 mg,30,comprimidos,,1604.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-%2B-30-30-comprimidos-caja/p/000000000006890096
hyzaar,Hyzaar 30 Comprimidos Caja Losartán 100 MG Hidroclorotiazida 12.5 MG,100 mg,30,comprimidos,,2052.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890082
hyzaar,Hyzaar 30 Comprimidos Caja Losartán 100 MG Hidroclorotiazida 25 MG,100 mg,30,comprimidos,,2290.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890078
hyzaar,Hyzaar 30 Comprimidos Caja Losartán 50 MG Hidroclorotiazida 12.5 MG,50 mg,30,comprimidos,,1441.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890025
coaprovel,Co-Aprovel 28 Tabletas Caja Irbesartán 300 MG Hidroclorotiazida 12.5 MG,300 mg,28,tabletas,,2158.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-28-tabletas-caja/p/000000000007990076
coaprovel,Co-Aprovel 14 Tabletas Caja Irbesartán 300 MG Hidroclorotiazida 12.5 MG,300 mg,14,tabletas,,1399.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-14-tabletas-caja/p/000000000007990016
coaprovel,Co-Aprovel 14 Tabletas Caja Irbesartán 150 MG Hidroclorotiazida 12.5 MG,150 mg,14,tabletas,,928.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-14-tabletas-caja/p/000000000007990015
coaprovel,Co-Aprovel 28 Tableta Caja Irbesartán 150 MG Hidroclorotiazida 12.5 MG,150 mg,28,tab,,1401.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/co-aprovel-28-tableta-caja/p/000000000007990014
losar,Losartán 50.0 MG Aurax 30 Comprimidos Caja,50.0 mg,30,comprimidos,,70.0,,35.0,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-0-mg/p/000000000070006922
losar,Losartán 100.0 MG Aurax 2 Pack 15 Tabletas Caja,100.0 mg,15,tabletas,,138.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg/p/000000000070005573
losar,Losartán 100.0 MG Hidroclorotiazida 12.5 MG Co-Tarsan 15 Comprimidos Caja,100.0 mg,15,comprimidos,,141.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg-hidroclorotiazida-12-5-mg/p/000000000070004634
losar,Losartán 50 MG Aurax 60 Tabletas Caja,50 mg,60,tabletas,,128.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg/p/000000000070004339
losar,Losartán 50 MG Hidrocloratiazida 12.5 MG Aurax 30 Tabletas Caja,50 mg,30,tabletas,,128.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg-hidrocloratiazida-12-5-mg/p/000000000070004067
losar,Losartán 50 MG Aurax 30 Tabletas Caja,50 mg,30,tabletas,,70.0,,35.0,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-mg/p/000000000070003845
losar,Losartán 100.0 MG Aurax 15 Tabletas Caja,100.0 mg,15,tabletas,,88.0,,,,Programa Club Salud: Acumula 4 y el 5º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-100-0-mg/p/000000000070003261
losar,Losartán 50.0 MG Aurax 15 Tabletas Caja,50.0 mg,15,tabletas,,54.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-0-mg/p/000000000070003224
losar,Losartán 50.0 MG Aurax 30 Tabletas Caja,50.0 mg,30,tabletas,,70.0,,35.0,50.0%,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/genericos/i---j---k---l/losartan-50-0-mg/p/000000000070007294
losar,Bicartial-Ctd 30 Tabletas Caja Amlodipino 5.0 MG Losartán 100.0 MG Clortalidona 25.0 MG,5.0 mg,30,tabletas,,1318.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/bicartial-ctd-30-tabletas-caja/p/000000000070007610
losar,Bicartial-Ctd 30 Tabletas Caja Amlodipino 5.0 MG Losartán 100.0 MG Clortalidona 12.5 MG,5.0 mg,30,tabletas,,1318.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/bicartial-ctd-30-tabletas-caja/p/000000000070007609
losar,Lodarta 30 Tabletas Blíster Amlodipino 5.0 MG Losartán 100.0 MG Rosuvastatina 20.0 MG,5.0 mg,30,tabletas,,1267.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/lodarta-30-tabletas-blister/p/000000000070005070
losar,Lodarta 30 Tabletas Blíster Amlodipino 5.0 MG Losartán 100.0 MG Rosuvastatina 10.0 MG,5.0 mg,30,tabletas,,1267.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/lodarta-30-tabletas-blister/p/000000000070005069
losar,Lodestar ZID 30 Tabletas Caja Losartán 100 MG Hidroclorotiazida 25 MG,100 mg,30,tabletas,,980.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/j---k---l/lodestar-zid-30-tabletas-caja/p/000000000007550213
losar,Lodestar ZID 30 Tableta Caja Losartán 50 MG Hidroclorotiazida 12.5 MG,50 mg,30,tab,,661.5,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/j---k---l/lodestar-zid-30-tableta-caja/p/000000000007550190
losar,Lodestar 30 Tabletas Caja Losartán 100 MG,100 mg,30,tabletas,,1026.5,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/j---k---l/lodestar-30-tabletas-caja/p/000000000007550185
losar,Lodestar 30 Tableta Caja Losartán 50 MG,50 mg,30,tab,,658.5,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/j---k---l/lodestar-30-tableta-caja/p/000000000007550184
losar,Lodestar Duo 30 Cápsulas Caja Losartán 100 MG Amlodipino 5 MG,100 mg,30,capsulas,,741.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/j---k---l/lodestar-duo-30-capsulas-caja/p/000000000007550005
losar,Cozaar XQ 30 Comprimidos Caja Losartán 100 MG Camsilato de amlodipino 5 MG,100 mg,30,comprimidos,,1309.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-xq-30-comprimidos-caja/p/000000000006890110
losar,Cozaar XQ 30 Comprimidos Caja Losartán 50 MG Camsilato de amlodipino 5 MG,50 mg,30,comprimidos,,1182.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-xq-30-comprimidos-caja/p/000000000006890109
losar,Cozaar 60 Comprimidos Paquete Losartán 50 MG,50 mg,60,comprimidos,,1521.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-60-comprimidos-paquete/p/000000000006890097
losar,Hyzaar 30 + 30 30 Comprimidos Caja Losartán 50 MG Hidroclorotiazida 12.5 MG,50 mg,30,comprimidos,,1604.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-%2B-30-30-comprimidos-caja/p/000000000006890096
losar,Hyzaar 30 Comprimidos Caja Losartán 100 MG Hidroclorotiazida 12.5 MG,100 mg,30,comprimidos,,2052.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890082
losar,Cozaar 30 Comprimidos Caja Losartán 100 MG,100 mg,30,comprimidos,,1864.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-30-comprimidos-caja/p/000000000006890079
losar,Hyzaar 30 Comprimidos Caja Losartán 100 MG Hidroclorotiazida 25 MG,100 mg,30,comprimidos,,2290.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890078
losar,Hyzaar 30 Comprimidos Caja Losartán 50 MG Hidroclorotiazida 12.5 MG,50 mg,30,comprimidos,,1441.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/g---h---i/hyzaar-30-comprimidos-caja/p/000000000006890025
losar,Cozaar 30 Comprimidos Caja Losartán 50 MG,50 mg,30,comprimidos,,1329.0,,,,Programa Club Salud: Acumula 3 y el 4º es GRATIS.,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/cozaar-30-comprimidos-caja/p/000000000006890018
losar,Bicartial 30 Cápsulas Caja Amlodipino 5 MG Losartán 100 MG,5 mg,30,capsulas,,1303.0,,,,,Farmacias San Pablo,03/10/2024,/medicamentos/supervision-medica/a---b---c/bicartial-30-capsulas-caja/p/000000000004590152
